Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_speciation[1]	log_speciation[2]	log_speciation[3]	rate_12	rate_21	rate_31	rate_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
4123	-1587.43	-1583.52	-3.91657	0.126428	0.165587	0.02448	-2.06808	-1.79826	-3.7099	-1.60684	-2.04855	-1.30998	0.0267971	0.0832431	0.09052369	0.04516733	0.0534404	0.666281	0.280278	0.20052	0.128921	0.269826
4124	-1585.23	-1581.52	-3.711	0.150457	0.184902	0.0254866	-1.89408	-1.68793	-3.6696	-1.54327	-2.06022	-1.42015	0.02653871	0.07321289	0.09052369	0.04170936	0.0534404	0.666281	0.280278	0.213681	0.127426	0.241678
4125	-1585.61	-1581.89	-3.7207	0.11762	0.184787	0.0240782	-2.1403	-1.68855	-3.72645	-1.54327	-1.9786	-1.41844	0.03583089	0.04452003	0.09584077	0.04170936	0.0674109	0.57904	0.353549	0.213681	0.138263	0.242092
4126	-1588.47	-1584.5	-3.96756	0.118101	0.172836	0.0231668	-2.13621	-1.75541	-3.76504	-1.46365	-1.91489	-1.35068	0.0439761	0.06134796	0.1107211	0.02797389	0.0743793	0.638896	0.286724	0.231391	0.147358	0.259063
4127	-1587.56	-1583.32	-4.23394	0.133138	0.193912	0.0201626	-2.01637	-1.64035	-3.90392	-1.48752	-1.80003	-1.42795	0.05677814	0.07246347	0.1107211	0.02185063	0.0743793	0.638896	0.286724	0.225932	0.165294	0.239799
4128	-1589.14	-1584.68	-4.46352	0.122569	0.194503	0.0206394	-2.09908	-1.63731	-3.88055	-1.53151	-1.82774	-1.3474	0.05677814	0.1082348	0.1107211	0.02185063	0.0473997	0.40715	0.54545	0.216209	0.160777	0.259916
4129	-1589.1	-1584.61	-4.48961	0.114703	0.256783	0.0211608	-2.16541	-1.35952	-3.8556	-1.58187	-1.84022	-1.44484	0.06054115	0.1082348	0.1098971	0.02139363	0.155344	0.361013	0.483642	0.20559	0.158783	0.235783
4130	-1592.32	-1587.13	-5.187	0.114703	0.277887	0.0215734	-2.16541	-1.28054	-3.83629	-1.72509	-1.81835	-1.43801	0.0841456	0.1188891	0.1098971	0.05131835	0.304509	0.297259	0.398232	0.178157	0.162293	0.2374
4131	-1592.1	-1587.15	-4.95039	0.118852	0.282302	0.0210554	-2.12987	-1.26478	-3.8606	-1.72018	-1.78649	-1.43801	0.1017923	0.1188891	0.1098971	0.02500228	0.304509	0.297259	0.398232	0.179033	0.167547	0.2374
4132	-1592.66	-1587.74	-4.91901	0.145077	0.293438	0.0208829	-1.93049	-1.22609	-3.86882	-1.62837	-1.89832	-1.2977	0.1017923	0.07887007	0.1336336	0.02623439	0.347672	0.197649	0.45468	0.196248	0.14982	0.273161
4133	-1590.61	-1585.51	-5.09228	0.143997	0.307329	0.0164436	-1.93796	-1.17984	-4.10782	-1.62862	-1.94267	-1.34435	0.08134608	0.05325169	0.1336336	0.03509902	0.347672	0.197649	0.45468	0.1962	0.143321	0.26071
4134	-1590.67	-1585.54	-5.13368	0.187226	0.326502	0.0163989	-1.67544	-1.11932	-4.11054	-1.48683	-1.96997	-1.46094	0.08134608	0.05325169	0.1336336	0.03509902	0.347672	0.197649	0.45468	0.226089	0.139461	0.232018
4135	-1590.66	-1585.89	-4.77165	0.184376	0.250963	0.0163989	-1.69078	-1.38245	-4.11054	-1.49026	-2.09469	-1.50041	0.08134608	0.06525936	0.1106245	0.02219577	0.347672	0.197649	0.45468	0.225315	0.123108	0.223039
4136	-1591.52	-1586.06	-5.46503	0.200701	0.248597	0.0154428	-1.60594	-1.39192	-4.17061	-1.44704	-2.13752	-1.40259	0.08134608	0.1233255	0.1303293	0.02473817	0.347672	0.197649	0.45468	0.235265	0.117947	0.245959
4137	-1591.9	-1586.45	-5.45635	0.183533	0.245888	0.0165951	-1.69536	-1.40288	-4.09865	-1.5152	-2.04178	-1.40259	0.07848298	0.1788517	0.1186136	0.02473817	0.347672	0.197649	0.45468	0.219765	0.129797	0.245959
4138	-1592.1	-1586.97	-5.13029	0.174564	0.211558	0.0217578	-1.74546	-1.55326	-3.82778	-1.53953	-2.13725	-1.40259	0.07127701	0.2033007	0.1186136	0.0293688	0.347672	0.197649	0.45468	0.214482	0.117979	0.245959
4139	-1594.1	-1588.5	-5.60719	0.166058	0.194866	0.0189286	-1.79542	-1.63544	-3.96708	-1.48666	-2.18116	-1.40259	0.0893062	0.1689756	0.1186136	0.04803309	0.430542	0.24476	0.324698	0.226126	0.11291	0.245959
4140	-1589.58	-1584.31	-5.27564	0.17843	0.194866	0.0186758	-1.72356	-1.63544	-3.98053	-1.48666	-2.16952	-1.44158	0.05524316	0.1835653	0.09666708	0.04803309	0.199988	0.144629	0.655383	0.226126	0.114232	0.236554
4141	-1589.33	-1584.16	-5.16891	0.177585	0.1878	0.0149117	-1.72831	-1.67238	-4.20561	-1.44884	-2.11475	-1.48707	0.05247091	0.1391622	0.09666708	0.03081685	0.0623844	0.707234	0.230382	0.234843	0.120664	0.226034
4142	-1590.25	-1585.2	-5.05048	0.173614	0.173204	0.0161706	-1.75092	-1.75328	-4.12456	-1.43499	-2.21932	-1.52444	0.05144332	0.1391622	0.1113383	0.02730002	0.0881979	0.586093	0.325709	0.238117	0.108682	0.217743
4143	-1591.53	-1586.3	-5.22902	0.195122	0.173361	0.0169023	-1.63413	-1.75238	-4.08031	-1.35735	-2.14361	-1.52911	0.07336493	0.1447711	0.1118471	0.02730002	0.0881979	0.586093	0.325709	0.257341	0.11723	0.216728
4144	-1587.55	-1582.86	-4.68875	0.201293	0.198874	0.0168683	-1.60299	-1.61508	-4.08232	-1.37998	-1.9937	-1.49445	0.03705735	0.1230456	0.07309388	0.0387348	0.201318	0.0552291	0.743453	0.251582	0.13619	0.224371
4145	-1589.24	-1584.55	-4.68898	0.165492	0.219426	0.0181134	-1.79883	-1.51674	-4.0111	-1.38819	-1.91494	-1.55209	0.0247349	0.1360186	0.1056081	0.0442335	0.418696	0.114864	0.46644	0.249527	0.147351	0.211805
4146	-1585.44	-1581.07	-4.36711	0.179856	0.204443	0.0181827	-1.7156	-1.58746	-4.00728	-1.42807	-1.91938	-1.52138	0.02216007	0.101505	0.09519954	0.0442335	0.418696	0.114864	0.46644	0.239772	0.146698	0.218409
4147	-1585.57	-1580.95	-4.62018	0.205795	0.194008	0.0157839	-1.58087	-1.63986	-4.14876	-1.30095	-1.81969	-1.40245	0.03447589	0.06916423	0.09519954	0.03849476	0.221716	0.531284	0.246999	0.272273	0.162075	0.245993
4148	-1585.95	-1581.81	-4.1375	0.196476	0.171611	0.0189543	-1.62721	-1.76252	-3.96572	-1.2462	-1.81969	-1.40245	0.01967256	0.08274186	0.09519954	0.03849476	0.162924	0.655573	0.181503	0.287594	0.162075	0.245993
4149	-1588.48	-1584.5	-3.98459	0.196476	0.175269	0.018406	-1.62721	-1.74144	-3.99508	-1.26671	-1.89767	-1.54004	0.03209186	0.05595692	0.06845211	0.03893238	0.159347	0.663135	0.177518	0.281756	0.149918	0.214373
4150	-1586.09	-1582.19	-3.89825	0.182339	0.171785	0.018406	-1.70189	-1.76151	-3.99508	-1.33337	-1.71412	-1.52534	0.02066148	0.0760655	0.06845211	0.03893238	0.159347	0.663135	0.177518	0.263586	0.180122	0.217546
4151	-1589.74	-1585.39	-4.34949	0.178045	0.179145	0.0197925	-1.72572	-1.71956	-3.92245	-1.31019	-1.66714	-1.58686	0.02888022	0.09176733	0.06845211	0.06401148	0.159347	0.663135	0.177518	0.269768	0.188786	0.204568
4152	-1587.43	-1582.87	-4.56024	0.179161	0.181507	0.0189048	-1.71947	-1.70646	-3.96834	-1.42182	-1.66714	-1.58686	0.0325703	0.148991	0.096274	0.03181454	0.124127	0.516561	0.359313	0.241274	0.188786	0.204568
4153	-1583.6	-1579.56	-4.03811	0.183502	0.184223	0.0207613	-1.69553	-1.69161	-3.87467	-1.50936	-1.55296	-1.48943	0.02486976	0.09750313	0.096274	0.03181454	0.210956	0.178383	0.610661	0.221051	0.211621	0.225501
4154	-1585.25	-1580.88	-4.36837	0.196154	0.19991	0.0150435	-1.62886	-1.60989	-4.19681	-1.42187	-1.69012	-1.56417	0.02507121	0.08814071	0.096274	0.02506757	0.210956	0.178383	0.610661	0.241264	0.184497	0.209261
4155	-1584.38	-1580.03	-4.35055	0.187902	0.22921	0.0159479	-1.67183	-1.47312	-4.13843	-1.51218	-1.59491	-1.49988	0.03673917	0.0580894	0.096274	0.02945651	0.210956	0.178383	0.610661	0.220429	0.202927	0.223156
4156	-1583.53	-1579.63	-3.90117	0.143049	0.200226	0.0187678	-1.94457	-1.60831	-3.97561	-1.51218	-1.65514	-1.48244	0.02838141	0.03956075	0.09389245	0.04447569	0.210956	0.178383	0.610661	0.220429	0.191066	0.227084
4157	-1584.02	-1580.17	-3.84964	0.12357	0.200238	0.0173284	-2.09095	-1.60825	-4.05541	-1.51218	-1.71518	-1.43526	0.02838141	0.02815405	0.08642822	0.04719337	0.210956	0.178383	0.610661	0.220429	0.179931	0.238053
4158	-1584.11	-1579.96	-4.15069	0.125789	0.223338	0.0154099	-2.07315	-1.49907	-4.17274	-1.46837	-1.80464	-1.43526	0.02565209	0.04041913	0.08642822	0.04251871	0.247205	0.209035	0.54376	0.230301	0.164534	0.238053
4159	-1583.71	-1580.22	-3.48714	0.114726	0.191405	0.0154099	-2.16521	-1.65336	-4.17274	-1.55603	-1.77203	-1.53709	0.02565209	0.01717805	0.08642822	0.03225806	0.272555	0.201996	0.525449	0.210972	0.169987	0.215005
4160	-1585.63	-1581.54	-4.09552	0.116248	0.198843	0.0155513	-2.15203	-1.61524	-4.16361	-1.50349	-1.72053	-1.48209	0.05053287	0.02399813	0.08642822	0.03547122	0.272555	0.201996	0.525449	0.222354	0.178972	0.227162
4161	-1585.36	-1581.71	-3.6492	0.103047	0.198471	0.0167633	-2.27257	-1.61711	-4.08857	-1.6316	-1.68402	-1.61622	0.0331494	0.0209476	0.08642822	0.03547122	0.272555	0.201996	0.525449	0.195615	0.185626	0.198648
4162	-1588.2	-1583.96	-4.23467	0.0875968	0.203719	0.0157269	-2.43501	-1.59102	-4.15238	-1.72038	-1.5143	-1.63812	0.04769691	0.03177324	0.07838577	0.03845201	0.272555	0.201996	0.525449	0.178999	0.219963	0.194344
4163	-1588.8	-1584.9	-3.90408	0.0884773	0.221882	0.0177512	-2.42501	-1.50561	-4.0313	-1.65377	-1.45734	-1.73133	0.03480067	0.02973417	0.08437114	0.03845201	0.316073	0.0745824	0.609345	0.191328	0.232855	0.177049
4164	-1586.44	-1582.16	-4.27958	0.0892294	0.172637	0.0177621	-2.41655	-1.75656	-4.03069	-1.58757	-1.46344	-1.59057	0.03039526	0.06943694	0.08437114	0.03845201	0.428153	0.101029	0.470818	0.204422	0.23144	0.20381
4165	-1586.43	-1582.23	-4.20697	0.092407	0.171028	0.0191875	-2.38155	-1.76593	-3.95349	-1.69762	-1.39754	-1.55246	0.03039526	0.07879426	0.08437114	0.03683158	0.428153	0.101029	0.470818	0.183118	0.247206	0.211727
4166	-1586.44	-1582.31	-4.12823	0.102702	0.156145	0.0193527	-2.27592	-1.85697	-3.94492	-1.65617	-1.43595	-1.42392	0.03039526	0.07416622	0.08149255	0.03683158	0.616867	0.0676889	0.315444	0.190869	0.237888	0.240769
4167	-1585.12	-1580.66	-4.45736	0.101402	0.162112	0.0155937	-2.28866	-1.81947	-4.16089	-1.60475	-1.51734	-1.49569	0.03602188	0.07416622	0.08149255	0.03213281	0.223551	0.0245303	0.751919	0.200939	0.219295	0.224094
4168	-1586.43	-1581.88	-4.54979	0.095568	0.172981	0.0169051	-2.34792	-1.75457	-4.08014	-1.66471	-1.6908	-1.3996	0.03602188	0.1014869	0.08716416	0.03162885	0.242106	0.0239441	0.73395	0.189245	0.184372	0.246696
4169	-1585.21	-1581.52	-3.6962	0.0971183	0.161262	0.0209357	-2.33183	-1.82472	-3.8663	-1.79783	-1.65028	-1.4711	0.03263216	0.04734879	0.08716416	0.03162885	0.242106	0.0239441	0.73395	0.165659	0.191996	0.229672
4170	-1583.57	-1580.42	-3.15066	0.0931974	0.174968	0.0180293	-2.37304	-1.74315	-4.01576	-1.69118	-1.6392	-1.49616	0.01892939	0.01949093	0.08193114	0.03162885	0.242106	0.0239441	0.73395	0.184303	0.194136	0.223988
4171	-1584.03	-1580.82	-3.21644	0.0980406	0.162445	0.0165936	-2.32237	-1.81742	-4.09874	-1.72265	-1.62627	-1.49575	0.01892939	0.01838719	0.08024142	0.03162885	0.242106	0.0239441	0.73395	0.178592	0.196663	0.224081
4172	-1585.08	-1581.65	-3.43007	0.10162	0.149361	0.015688	-2.28652	-1.90139	-4.15486	-1.66857	-1.6482	-1.40243	0.02323509	0.01882383	0.07796224	0.03162885	0.242106	0.0239441	0.73395	0.188517	0.192395	0.245998
4173	-1583.78	-1580.33	-3.45379	0.11303	0.174172	0.0144368	-2.1801	-1.74771	-4.23798	-1.48924	-1.63561	-1.46958	0.02263855	0.01418633	0.08947519	0.02977668	0.242106	0.0239441	0.73395	0.225544	0.194834	0.230022
4174	-1585.46	-1582.03	-3.4303	0.120606	0.159773	0.0153243	-2.11523	-1.834	-4.17832	-1.4776	-1.59601	-1.36244	0.02492428	0.01418633	0.08947519	0.02977668	0.242106	0.0239441	0.73395	0.228184	0.202704	0.256035
4175	-1590.15	-1586.74	-3.4137	0.102909	0.156895	0.0137266	-2.27391	-1.85218	-4.28842	-1.48371	-1.62608	-1.36244	0.02679096	0.01479158	0.05853776	0.02698015	0.316827	0.031334	0.651839	0.226795	0.196699	0.256035
4176	-1589.02	-1585.12	-3.89455	0.0988239	0.145025	0.0143943	-2.31442	-1.93085	-4.24092	-1.56386	-1.81505	-1.42622	0.03857068	0.02499827	0.05853776	0.03540847	0.316827	0.031334	0.651839	0.209326	0.16283	0.240214
4177	-1586.75	-1582.74	-4.00391	0.0920575	0.15307	0.0134058	-2.38534	-1.87686	-4.31207	-1.44497	-1.91114	-1.42622	0.03912234	0.01837511	0.08878289	0.02644623	0.316827	0.031334	0.651839	0.235753	0.147911	0.240214
4178	-1590.57	-1586.07	-4.49268	0.0934409	0.149818	0.0102539	-2.37043	-1.89834	-4.5801	-1.3871	-1.73399	-1.44535	0.03336616	0.01116776	0.1125498	0.0366655	0.316827	0.031334	0.651839	0.249799	0.176578	0.235663
4179	-1589.26	-1585.56	-3.69675	0.0962931	0.165935	0.0106803	-2.34036	-1.79616	-4.53936	-1.41438	-1.74877	-1.49969	0.02308834	0.01007077	0.1125498	0.01604214	0.316827	0.031334	0.651839	0.243077	0.173987	0.2232
4180	-1587.84	-1583.9	-3.94631	0.0902789	0.198178	0.0116408	-2.40485	-1.61859	-4.45324	-1.47014	-1.68167	-1.51185	0.04431415	0.01007077	0.1125498	0.01717945	0.348998	0.0599564	0.591046	0.229893	0.186063	0.220502
4181	-1585.63	-1581.35	-4.27874	0.105455	0.186192	0.0096691	-2.24947	-1.68098	-4.63882	-1.47014	-1.75868	-1.47741	0.03192685	0.01007077	0.1017095	0.02882482	0.348998	0.0599564	0.591046	0.229893	0.172273	0.228227
4182	-1585.7	-1581.16	-4.53921	0.110617	0.187341	0.00885274	-2.20168	-1.67483	-4.72703	-1.47014	-1.86313	-1.49276	0.02345917	0.01299471	0.1017095	0.03697277	0.348998	0.0599564	0.591046	0.229893	0.155185	0.224752
4183	-1584.87	-1580.71	-4.15752	0.122035	0.189775	0.00885274	-2.10345	-1.66191	-4.72703	-1.54942	-1.74509	-1.42232	0.02725808	0.008122249	0.09530182	0.0269127	0.348998	0.0599564	0.591046	0.212372	0.17463	0.241153
4184	-1587.1	-1582.9	-4.20005	0.124562	0.200543	0.00991702	-2.08295	-1.60673	-4.6135	-1.75096	-1.78313	-1.40604	0.04370774	0.008122249	0.1171245	0.02305707	0.188533	0.0323891	0.779078	0.173607	0.168111	0.245113
4185	-1586.26	-1582.09	-4.17096	0.115568	0.194266	0.0105119	-2.1579	-1.63852	-4.55524	-1.75096	-1.63378	-1.47191	0.0344846	0.01151753	0.08575189	0.03481181	0.4068	0.0236771	0.569523	0.173607	0.195191	0.229487
4186	-1585.48	-1581.3	-4.17899	0.115284	0.181065	0.010184	-2.16035	-1.7089	-4.58693	-1.60726	-1.57783	-1.36249	0.0163106	0.0183344	0.08575189	0.03771067	0.4068	0.0236771	0.569523	0.200436	0.206423	0.256023
4187	-1585.9	-1581.24	-4.65131	0.110884	0.222355	0.010184	-2.19927	-1.50348	-4.58693	-1.72085	-1.56503	-1.36824	0.0163106	0.02715149	0.08575189	0.05801109	0.119585	0.00696027	0.873454	0.178914	0.209081	0.254554
4188	-1586.93	-1582.8	-4.12595	0.103842	0.236774	0.0107822	-2.26489	-1.44065	-4.52986	-1.66254	-1.80484	-1.32623	0.009141469	0.02404183	0.07464433	0.05801109	0.119585	0.00696027	0.873454	0.189656	0.164501	0.265475
4189	-1588.5	-1584.1	-4.40287	0.0887745	0.253786	0.00990168	-2.42166	-1.37127	-4.61505	-1.74072	-1.81941	-1.31437	0.009552557	0.02556254	0.07230879	0.05814842	0.119585	0.00696027	0.873454	0.175393	0.162121	0.268644
4190	-1585.87	-1581.77	-4.10309	0.0887745	0.23318	0.0123868	-2.42166	-1.45594	-4.39112	-1.79834	-1.75816	-1.48077	0.009552557	0.0397905	0.07230879	0.05584004	0.119585	0.00696027	0.873454	0.165573	0.172361	0.227461
4191	-1587.14	-1582.35	-4.79663	0.0645383	0.263778	0.0124337	-2.7405	-1.33265	-4.38734	-1.76102	-1.68051	-1.4208	0.01572267	0.05373793	0.07818868	0.05584004	0.159954	0.00930985	0.830736	0.17187	0.186278	0.24152
4192	-1586.87	-1582.03	-4.84836	0.0680017	0.295761	0.0113218	-2.68822	-1.2182	-4.48102	-1.67411	-1.63298	-1.53324	0.01572267	0.04084801	0.07004004	0.06543945	0.159954	0.00930985	0.830736	0.187475	0.195346	0.215835
4193	-1587.44	-1582.49	-4.94888	0.0742436	0.283981	0.0119237	-2.6004	-1.25885	-4.42923	-1.67469	-1.64583	-1.56091	0.0189408	0.04970331	0.07925219	0.06543945	0.159954	0.00930985	0.830736	0.187366	0.192853	0.209945
4194	-1585.15	-1580.72	-4.43036	0.0849993	0.245785	0.0126119	-2.46511	-1.4033	-4.37312	-1.57004	-1.50797	-1.50599	0.01419748	0.04970331	0.06363119	0.05670172	0.139793	0.00953328	0.850673	0.208037	0.221359	0.221798
4195	-1587.05	-1582.58	-4.46689	0.0893317	0.2652	0.014008	-2.4154	-1.32727	-4.26813	-1.54015	-1.47136	-1.44866	0.01470126	0.07160058	0.05238737	0.06420737	0.139793	0.00953328	0.850673	0.214348	0.229614	0.234884
4196	-1585.25	-1580.68	-4.56984	0.100902	0.266217	0.0138092	-2.29361	-1.32345	-4.28242	-1.54015	-1.47136	-1.44866	0.01822783	0.07739598	0.07422945	0.04217197	0.139793	0.00953328	0.850673	0.214348	0.229614	0.234884
4197	-1586.36	-1581.41	-4.95426	0.107533	0.311112	0.0128609	-2.22996	-1.1676	-4.35357	-1.69996	-1.62586	-1.44866	0.01820566	0.07953076	0.07924818	0.06253657	0.139793	0.00953328	0.850673	0.182691	0.196743	0.234884
4198	-1588.07	-1582.64	-5.428	0.11725	0.29866	0.0129985	-2.14345	-1.20845	-4.34292	-1.5546	-1.62828	-1.49094	0.02656422	0.1137773	0.07883955	0.07625824	0.139793	0.00953328	0.850673	0.211273	0.196267	0.225162
4199	-1586.52	-1581.49	-5.02848	0.115095	0.306118	0.0125828	-2.162	-1.18378	-4.37542	-1.60193	-1.67669	-1.45415	0.02534918	0.06082919	0.06899371	0.07625824	0.139793	0.00953328	0.850673	0.201507	0.186992	0.233598
4200	-1585.76	-1580.96	-4.80118	0.118513	0.318666	0.0135162	-2.13273	-1.14361	-4.30387	-1.60193	-1.6648	-1.46034	0.02534918	0.06170785	0.06785227	0.06264564	0.139793	0.00953328	0.850673	0.201507	0.189228	0.232158
4201	-1586.05	-1580.88	-5.17074	0.111233	0.322529	0.0135195	-2.19613	-1.13156	-4.30362	-1.53739	-1.62733	-1.3789	0.03905083	0.05956494	0.0799098	0.06264564	0.139793	0.00953328	0.850673	0.214942	0.196454	0.251855
4202	-1586.65	-1581.39	-5.25816	0.114997	0.361694	0.013414	-2.16285	-1.01696	-4.31145	-1.52769	-1.67125	-1.42777	0.056958	0.04373211	0.0799098	0.06264564	0.139793	0.00953328	0.850673	0.217037	0.188011	0.239843
4203	-1587.04	-1581.93	-5.10978	0.101365	0.360778	0.0132279	-2.28903	-1.01949	-4.32543	-1.54687	-1.52477	-1.31485	0.0490934	0.03088601	0.0799098	0.06264564	0.139793	0.00953328	0.850673	0.212913	0.217671	0.268515
4204	-1585.78	-1581.01	-4.76968	0.105571	0.344443	0.0140209	-2.24837	-1.06583	-4.2672	-1.56893	-1.64516	-1.34734	0.036139	0.03088601	0.08489302	0.05990078	0.139793	0.00953328	0.850673	0.208268	0.192981	0.259931
4205	-1589.29	-1584.63	-4.66317	0.109172	0.462733	0.0168919	-2.21483	-0.770604	-4.08092	-1.62879	-1.71387	-1.36222	0.02517956	0.03088601	0.08659768	0.08757366	0.139793	0.00953328	0.850673	0.196167	0.180168	0.256091
4206	-1588.1	-1583.24	-4.8653	0.101907	0.408462	0.015396	-2.28369	-0.895357	-4.17364	-1.66085	-1.51508	-1.46179	0.03291026	0.03788158	0.0698046	0.08757366	0.139793	0.00953328	0.850673	0.189978	0.21979	0.231822
4207	-1586	-1581.2	-4.80211	0.10175	0.370552	0.015396	-2.28523	-0.992761	-4.17364	-1.57701	-1.50958	-1.51418	0.04148842	0.03460633	0.08880496	0.06007495	0.129089	0.0853785	0.785533	0.206591	0.221003	0.219989
4208	-1585.7	-1580.8	-4.89301	0.113661	0.401245	0.0135516	-2.17454	-0.913183	-4.30125	-1.59982	-1.40607	-1.52321	0.04209631	0.02538047	0.08880496	0.05804907	0.108909	0.0873568	0.803734	0.201933	0.245106	0.218012
4209	-1589.65	-1584.96	-4.69127	0.122521	0.481417	0.0133356	-2.09948	-0.731022	-4.31732	-1.71805	-1.44702	-1.58473	0.03878654	0.02538047	0.08880496	0.03577589	0.108909	0.0873568	0.803734	0.179416	0.235271	0.205003
4210	-1590.92	-1586.11	-4.80709	0.109767	0.472359	0.0142661	-2.20939	-0.750017	-4.24987	-1.74968	-1.48236	-1.58473	0.03878654	0.03509864	0.0995675	0.03577589	0.0441923	0.586252	0.369556	0.17383	0.227101	0.205003
4211	-1589.16	-1584.54	-4.61961	0.115656	0.455862	0.0155126	-2.15713	-0.785566	-4.1661	-1.79506	-1.49594	-1.44338	0.04141053	0.03079987	0.0995675	0.03577589	0.0441923	0.586252	0.369556	0.166117	0.224037	0.236127
4212	-1586.06	-1581.19	-4.87665	0.11489	0.379844	0.0133509	-2.16378	-0.967995	-4.31617	-1.77371	-1.44809	-1.3928	0.04141053	0.03079987	0.0995675	0.04280798	0.0614054	0.0895717	0.849023	0.169702	0.235018	0.248379
4213	-1587.77	-1582.1	-5.67359	0.108082	0.408306	0.0119151	-2.22487	-0.895737	-4.42995	-1.6479	-1.44809	-1.43391	0.04745998	0.04181561	0.09062204	0.07920511	0.0614054	0.0895717	0.849023	0.192455	0.235019	0.238375
4214	-1586.64	-1581.29	-5.34494	0.0919298	0.351696	0.0135402	-2.38673	-1.04499	-4.30209	-1.60553	-1.61593	-1.43391	0.05142916	0.05009238	0.09062204	0.0596587	0.0614054	0.0895717	0.849023	0.200782	0.198706	0.238375
4215	-1589	-1583.82	-5.18141	0.101793	0.40242	0.0123991	-2.28482	-0.910258	-4.39013	-1.6249	-1.52737	-1.48023	0.02327464	0.07718694	0.09380383	0.0403733	0.0614054	0.0895717	0.849023	0.196931	0.217106	0.227585
4216	-1586.67	-1581.55	-5.11987	0.106652	0.396522	0.0100428	-2.23818	-0.925023	-4.6009	-1.59272	-1.54616	-1.48446	0.01760192	0.03773756	0.07772637	0.05946575	0.0591376	0.123196	0.817667	0.203371	0.213064	0.226625
4217	-1586.2	-1580.16	-6.03798	0.119763	0.357347	0.00839102	-2.12224	-1.02905	-4.78059	-1.5358	-1.29977	-1.49356	0.02524485	0.07768535	0.07454799	0.05839746	0.0591376	0.123196	0.817667	0.215283	0.272594	0.224572
4218	-1589.94	-1583.92	-6.0161	0.119763	0.303201	0.0102268	-2.12224	-1.19336	-4.58275	-1.46654	-1.20459	-1.4439	0.05281837	0.07768535	0.07454799	0.05839746	0.116047	0.708901	0.175051	0.230721	0.299814	0.236006
4219	-1588.42	-1582.44	-5.98491	0.143885	0.331243	0.0103046	-1.93874	-1.1049	-4.57517	-1.5092	-1.24059	-1.38283	0.05281837	0.07349891	0.07454799	0.05839746	0.29475	0.260635	0.444616	0.221086	0.289214	0.250868
4220	-1587.27	-1581.13	-6.13619	0.154184	0.380598	0.00911269	-1.86961	-0.966012	-4.69809	-1.42654	-1.37978	-1.43529	0.03230674	0.07721464	0.07454799	0.07100638	0.29475	0.260635	0.444616	0.240139	0.251633	0.238047
4221	-1585.62	-1580.02	-5.59339	0.144738	0.405748	0.00947937	-1.93283	-0.902024	-4.65864	-1.45958	-1.28273	-1.40672	0.03807268	0.03378726	0.08990801	0.04257849	0.268964	0.237833	0.493203	0.232335	0.277278	0.244945
4222	-1585.68	-1580.4	-5.27074	0.144738	0.431094	0.00804142	-1.93283	-0.841429	-4.82315	-1.46779	-1.20638	-1.47569	0.03414742	0.008816851	0.1046899	0.03841398	0.274938	0.220903	0.504159	0.230434	0.299278	0.228622
4223	-1585.61	-1580.36	-5.24755	0.143513	0.35551	0.00761641	-1.94133	-1.0342	-4.87745	-1.60243	-1.25009	-1.39332	0.04093616	0.007662227	0.1028286	0.03841398	0.190967	0.246487	0.562546	0.201406	0.286478	0.248251
4224	-1586.08	-1581.33	-4.7487	0.153476	0.376311	0.00798222	-1.87421	-0.97734	-4.83054	-1.54723	-1.38176	-1.36847	0.02850249	0.006544845	0.1028286	0.03038759	0.190967	0.246487	0.562546	0.212836	0.251137	0.254497
4225	-1585.9	-1580.9	-4.9995	0.154178	0.365103	0.00829702	-1.86965	-1.00757	-4.79186	-1.59455	-1.28908	-1.52395	0.03413841	0.01131328	0.1028286	0.03038759	0.132299	0.477977	0.389724	0.202999	0.275524	0.217851
4226	-1585.64	-1580.31	-5.32807	0.161076	0.361843	0.00796945	-1.82588	-1.01654	-4.83214	-1.50096	-1.26789	-1.5207	0.03947002	0.01337667	0.1028286	0.03353636	0.141816	0.512361	0.345823	0.222916	0.281425	0.218559
4227	-1585.49	-1579.98	-5.51248	0.161167	0.378984	0.00745712	-1.82532	-0.970262	-4.89859	-1.55546	-1.33365	-1.43586	0.02560462	0.01337667	0.1028286	0.05388051	0.141816	0.512361	0.345823	0.211092	0.263513	0.23791
4228	-1586.83	-1580.94	-5.89301	0.166837	0.371499	0.00697281	-1.79074	-0.990209	-4.96574	-1.67317	-1.3365	-1.49108	0.03319319	0.01956502	0.1028286	0.0490011	0.213427	0.266123	0.520449	0.187651	0.262763	0.22513
