idnumber,source,fullname,genus,species,cultivarhybrid,csomenumber,lifehistoryclean,ploidy,selfincomp,ploidybyZF,namechangedfrom
10177,RZF,Solanum_trinitense,Solanum,trinitense,,24,P,2,,,
10178,EEG,Solanum_trinitense,Solanum,trinitense,,,,,,,
10179,EEG,Solanum_trinitense,Solanum,trinitense,,,,,,,
10180,EEG,Solanum_trinitense,Solanum,trinitense,,,,,,,
10181,EEG,Solanum_trinominum,Solanum,trinominum,,,P,,,,
10182,RZF,Solanum_tripartitum,Solanum,tripartitum,,24,P,2,SC,,
10183,RZF,Solanum_tripartitum,Solanum,tripartitum,,24,P,2,SC,,
10184,RZF,Solanum_tripartitum,Solanum,tripartitum,,24,P,2,SC,,
10185,EEG,Solanum_tripartitum,Solanum,tripartitum,,,,,,,
10186,EEG,Solanum_tripartitum,Solanum,tripartitum,,,,,,,
10187,EEG,Solanum_tripartitum,Solanum,tripartitum,,,,,,,
10188,EEG,Solanum_triplinervium,Solanum,triplinervium,,,,,,,
10189,RZF,Solanum_triquetrum,Solanum,triquetrum,,24,P,2,,,
10190,RZF,Solanum_triquetrum,Solanum,triquetrum,,24,P,2,,,
10191,EEG,Solanum_triquetrum,Solanum,triquetrum,,,,,,,
10192,EEG,Solanum_triquetrum,Solanum,triquetrum,,,,,,,
10193,EEG,Solanum_triquetrum,Solanum,triquetrum,,,,,,,
10194,EEG,Solanum_trisectum,Solanum,trisectum,,,P,,SC,,
10195,RZF,Solanum_triste,Solanum,triste,,24,,2,,1,
10196,EEG,Solanum_triste,Solanum,triste,,,,,,,
10197,EEG,Solanum_trizygum,Solanum,trizygum,,,,,,,
10198,EEG,Solanum_trizygum,Solanum,trizygum,,,P,,SC,,
10199,EEG,Solanum_troyanum,Solanum,troyanum,,,,,,,
10200,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10201,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10202,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10203,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10204,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10205,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10206,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10207,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10208,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10209,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10210,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10211,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10212,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10213,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10214,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10215,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10216,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10217,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10218,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10219,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10220,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10221,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10222,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10223,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10224,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10225,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10226,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10227,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10228,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10229,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10230,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10231,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10232,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10233,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10234,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10235,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10236,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10237,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10238,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10239,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10240,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10241,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10242,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10243,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10244,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10245,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10246,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10247,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10248,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10249,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10250,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10251,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10252,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10253,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10254,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10255,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10256,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10257,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10258,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10259,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10260,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10261,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10262,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10263,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10264,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10265,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10266,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10267,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10268,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10269,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10270,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10271,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10272,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10273,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10274,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10275,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10276,RZF,Solanum_tuberosum,Solanum,tuberosum,1,,,,,,
10277,RZF,Solanum_tuberosum,Solanum,tuberosum,1,,,,,,
10278,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10279,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10280,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10281,RZF,Solanum_tuberosum,Solanum,tuberosum,1,26,P,2,,1,
10282,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10283,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10284,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10285,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10286,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10287,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10288,RZF,Solanum_tuberosum,Solanum,tuberosum,1,60,P,5,,1,
10289,RZF,Solanum_tuberosum,Solanum,tuberosum,1,72,P,6,,1,
10290,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10291,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10292,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10293,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10294,RZF,Solanum_tuberosum,Solanum,tuberosum,1,72,P,6,,1,
10295,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10296,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10297,RZF,Solanum_tuberosum,Solanum,tuberosum,1,96,P,8,,1,
10298,RZF,Solanum_tuberosum,Solanum,tuberosum,1,25,P,2,,1,
10299,RZF,Solanum_tuberosum,Solanum,tuberosum,1,26,P,2,,1,
10300,RZF,Solanum_tuberosum,Solanum,tuberosum,1,27,P,2,,1,
10301,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10302,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10303,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10304,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10305,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10306,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10307,RZF,Solanum_tuberosum,Solanum,tuberosum,1,96,P,8,,1,
10308,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10309,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10310,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10311,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10312,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10313,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10314,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10315,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10316,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10317,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10318,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10319,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10320,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10321,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10322,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10323,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10324,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10325,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10326,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10327,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10328,RZF,Solanum_tuberosum,Solanum,tuberosum,1,36,P,3,,1,
10329,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10330,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10331,RZF,Solanum_tuberosum,Solanum,tuberosum,1,48,P,4,,1,
10332,RZF,Solanum_tuberosum,Solanum,tuberosum,1,24,P,2,,1,
10333,RZF,Solanum_tuberosum,Solanum,tuberosum,1,96,P,8,,1,
10334,RZF,Solanum_tuberosum,Solanum,tuberosum,1,40,P,3,,1,
10335,EEG,Solanum_tucumanense,Solanum,tucumanense,,,P,,SC,,
10336,EEG,Solanum_tucumanense,Solanum,tucumanense,,24,,2,,1,
10337,RZF,Solanum_tudununggae,Solanum,tudununggae,,24,P,2,SC,1,
10338,EEG,Solanum_tudununggae,Solanum,tudununggae,,,,,,,
10339,EEG,Solanum_tudununggae,Solanum,tudununggae,,,,,,,
10340,RZF,Solanum_tuerckheimii,Solanum,tuerckheimii,,24,,2,,1,
10341,EEG,Solanum_tuerckheimii,Solanum,tuerckheimii,,,,,,,
10342,RZF,Solanum_tumicola,Solanum,tumicola,,24,P,2,,,
10343,RZF,Solanum_tumulicola,Solanum,tumulicola,,24,P,2,,,
10344,RZF,Solanum_tumulicola,Solanum,tumulicola,,24,P,2,,,
10345,EEG,Solanum_tumulicola,Solanum,tumulicola,,,,,,,
10346,EEG,Solanum_tumulicola,Solanum,tumulicola,,,,,,,
10347,EEG,Solanum_tunariense,Solanum,tunariense,,,,,,,
10348,EEG,Solanum_tundalomense,Solanum,tundalomense,,72,P,6,,,
10349,EEG,Solanum_tundalomense,Solanum,tundalomense,,,,,,,
10350,EEG,Solanum_tuquerrense,Solanum,tuquerrense,,,,,,,
10351,EEG,Solanum_tuquerrense,Solanum,tuquerrense,,,,,,,
10352,EEG,Solanum_tuquerrense,Solanum,tuquerrense,,48,P,4,,,
10353,EEG,Solanum_tuquerrense,Solanum,tuquerrense,,,,,,,
10354,EEG,Solanum_tuquerrense,Solanum,tuquerrense,,,,,,,
10355,RZF,Solanum_turgidum,Solanum,turgidum,,24,P,2,,,
10356,RZF,Solanum_turgidum,Solanum,turgidum,,24,P,2,,,
10357,RZF,Solanum_turgidum,Solanum,turgidum,,24,P,2,,,
10358,EEG,Solanum_turgidum,Solanum,turgidum,,,,,,,
10359,EEG,Solanum_turgidum,Solanum,turgidum,,,,,,,
10360,EEG,Solanum_turneroides,Solanum,turneroides,,,,,SC,,
10361,RZF,Solanum_tweedianum,Solanum,tweedianum,,24,A,2,SC,,
10362,RZF,Solanum_tweedianum,Solanum,tweedianum,,24,A,2,SC,,
10363,RZF,Solanum_tweedianum,Solanum,tweedianum,,24,A,2,SC,,
10364,EEG,Solanum_tweedianum,Solanum,tweedianum,,,,,,,
10365,EEG,Solanum_tweedianum,Solanum,tweedianum,,,,,,,
10366,EEG,Solanum_tweedianum,Solanum,tweedianum,,,,,,,
10367,EEG,Solanum_ugentii,Solanum,ugentii,,48,P,4,,,
10368,EEG,Solanum_ugentii,Solanum,ugentii,,,,,,,
10369,EEG,Solanum_ugentii,Solanum,ugentii,,,,,,,
10370,EEG,Solanum_uleanum,Solanum,uleanum,,,,,,,
10371,EEG,Solanum_umalilaense,Solanum,umalilaense,,,,,,,
10372,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10373,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10374,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10375,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10376,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10377,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10378,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10379,RZF,Solanum_umbellatum,Solanum,umbellatum,,24,P,2,SI,,
10380,EEG,Solanum_umbellatum,Solanum,umbellatum,,,,,,,
10381,EEG,Solanum_umbellatum,Solanum,umbellatum,,,,,,,
10382,EEG,Solanum_umbellatum,Solanum,umbellatum,,,,,,,
10383,EEG,Solanum_umbelliferum,Solanum,umbelliferum,,,P,,,,
10384,EEG,Solanum_umbelliferum,Solanum,umbelliferum,,,,,,,
10385,EEG,Solanum_umtuma,Solanum,umtuma,,,,,,,
10386,EEG,Solanum_uncinellum,Solanum,uncinellum,,,,,,,
10387,EEG,Solanum_undatum,Solanum,undatum,,,,,,,
10388,EEG,Solanum_unifoliatum,Solanum,unifoliatum,,,,,,,
10389,RZF,Solanum_unilobum,Solanum,unilobum,,24,P,2,SI,,
10390,RZF,Solanum_unilobum,Solanum,unilobum,,24,P,2,SI,,
10391,RZF,Solanum_unilobum,Solanum,unilobum,,24,P,2,SI,,
10392,RZF,Solanum_unilobum,Solanum,unilobum,,24,P,2,SI,,
10393,RZF,Solanum_unilobum,Solanum,unilobum,,24,P,2,SI,,
10394,RZF,Solanum_unilobum,Solanum,unilobum,,24,P,2,SI,,
10395,EEG,Solanum_unilobum,Solanum,unilobum,,,,,,,
10396,EEG,Solanum_unilobum,Solanum,unilobum,,,,,,,
10397,EEG,Solanum_unilobum,Solanum,unilobum,,,,,,,
10398,RZF,Solanum_urens,Solanum,urens,,24,,2,,1,
10399,EEG,Solanum_ureyi,Solanum,ureyi,,,,,,,
10400,EEG,Solanum_urubambae,Solanum,urubambae,,,,,,,
10401,EEG,Solanum_urubambae,Solanum,urubambae,,24,P,2,SC,,
10402,EEG,Solanum_urubambae,Solanum,urubambae,,,,,,,
10403,EEG,Solanum_usambarense,Solanum,usambarense,,,,,,,
10404,EEG,Solanum_usaramense,Solanum,usaramense,,,,,,,
10405,RZF,Solanum_vacciniiflorum,Solanum,vacciniiflorum,,24,,2,,1,
10406,EEG,Solanum_vacciniiflorum,Solanum,vacciniiflorum,,,,,,,
10407,EEG,Solanum_vagans,Solanum,vagans,,,,,,,
10408,RZF,Solanum_vagum,Solanum,vagum,,24,P,2,,,
10409,RZF,Solanum_vaillantii,Solanum,vaillantii,,24,P,2,,,
10410,RZF,Solanum_vaillantii,Solanum,vaillantii,,24,P,2,,,
10411,RZF,Solanum_vaillantii,Solanum,vaillantii,,24,P,2,,,
10412,EEG,Solanum_vaillantii,Solanum,vaillantii,,,,,,,
10413,EEG,Solanum_valdiviense,Solanum,valdiviense,,,,,,,
10414,EEG,Solanum_valdiviense,Solanum,valdiviense,,,,,,,
10415,EEG,Solanum_valdiviense,Solanum,valdiviense,,,P,,SI,,
10416,EEG,Solanum_valerianum,Solanum,valerianum,,,,,,,
10417,RZF,Solanum_validinervium,Solanum,validinervium,,24,,2,,1,
10418,EEG,Solanum_validinervium,Solanum,validinervium,,,,,,,
10419,RZF,Solanum_vallismexici,Solanum,vallismexici,1,36,,4,,1,
10420,RZF,Solanum_vallismexici,Solanum,vallismexici,1,72,,6,,1,
10421,EEG,Solanum_vansittartense,Solanum,vansittartense,,,,,SC,,
10422,EEG,Solanum_vansittartense,Solanum,vansittartense,,,,,SC,,
10423,RZF,Solanum_variabile,Solanum,variabile,,24,,2,,,
10424,RZF,Solanum_variabile,Solanum,variabile,,24,,2,,,
10425,EEG,Solanum_variabile,Solanum,variabile,,,,,,,
10426,EEG,Solanum_variabile,Solanum,variabile,,,,,,,
10427,EEG,Solanum_velardei,Solanum,velardei,,,,,,,
10428,EEG,Solanum_velardei,Solanum,velardei,,24,P,2,,,
10429,EEG,Solanum_velascanum,Solanum,velascanum,,,,,,,
10430,EEG,Solanum_velutissimum,Solanum,velutissimum,,,,,,,
10431,EEG,Solanum_venosum,Solanum,venosum,,,,,,,
10432,RZF,Solanum_venturii,Solanum,venturii,,24,P,2,,,
10433,RZF,Solanum_venturii,Solanum,venturii,,24,P,2,,,
10434,RZF,Solanum_venturii,Solanum,venturii,,24,P,2,,,
10435,RZF,Solanum_venturii,Solanum,venturii,,24,P,2,,,
10436,RZF,Solanum_venturii,Solanum,venturii,,24,P,2,,,
10437,EEG,Solanum_venturii,Solanum,venturii,,,,,,,
10438,EEG,Solanum_venturii,Solanum,venturii,,,,,,,
10439,EEG,Solanum_venturii,Solanum,venturii,,,,,,,
10440,EEG,Solanum_venturii,Solanum,venturii,,,,,,,
10441,EEG,Solanum_venturii,Solanum,venturii,,48,P,4,,,
10442,EEG,Solanum_verecundum,Solanum,verecundum,,,,,,,
10443,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10444,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10445,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10446,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10447,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10448,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10449,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10450,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10451,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10452,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10453,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10454,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10455,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10456,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10457,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10458,RZF,Solanum_vernei,Solanum,vernei,,24,P,2,SI,,
10459,EEG,Solanum_vernei,Solanum,vernei,,,,,,,
10460,EEG,Solanum_vernei,Solanum,vernei,,,,,,,
10461,EEG,Solanum_vernei,Solanum,vernei,,,,,,,
10462,EEG,Solanum_vernei,Solanum,vernei,,,,,,,
10463,EEG,Solanum_vernei,Solanum,vernei,,,,,,,
10464,EEG,Solanum_vernei,Solanum,vernei,,,,,,,
10465,EEG,Solanum_vernei,Solanum,vernei,,,,,,,
10466,RZF,Solanum_verrucosum,Solanum,verrucosum,1,24,P,2,SC,,
10467,RZF,Solanum_verrucosum,Solanum,verrucosum,1,24,P,2,SC,,
10468,RZF,Solanum_verrucosum,Solanum,verrucosum,1,48,P,4,SC,,
10469,RZF,Solanum_verrucosum,Solanum,verrucosum,1,24,P,2,SC,,
10470,RZF,Solanum_verrucosum,Solanum,verrucosum,1,36,P,3,SC,,
10471,RZF,Solanum_verrucosum,Solanum,verrucosum,1,48,P,4,SC,,
10472,RZF,Solanum_verrucosum,Solanum,verrucosum,1,24,P,2,SC,,
10473,RZF,Solanum_verrucosum,Solanum,verrucosum,1,24,P,2,SC,,
10474,RZF,Solanum_verrucosum,Solanum,verrucosum,1,24,P,2,SC,,
10475,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10476,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10477,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10478,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10479,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10480,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10481,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10482,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10483,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10484,EEG,Solanum_verrucosum,Solanum,verrucosum,,,,,,,
10485,RZF,Solanum_vescum,Solanum,vescum,,46,P,4,SC,,
10486,RZF,Solanum_vescum,Solanum,vescum,,46,P,4,SC,,
10487,RZF,Solanum_vescum,Solanum,vescum,,24,P,2,SC,,
10488,RZF,Solanum_vescum,Solanum,vescum,,24,P,2,SC,,
10489,RZF,Solanum_vescum,Solanum,vescum,,46,P,4,SC,,
10490,RZF,Solanum_vescum,Solanum,vescum,,46,P,4,SC,,
10491,RZF,Solanum_vescum,Solanum,vescum,,48,P,4,SC,,
10492,RZF,Solanum_vescum,Solanum,vescum,,46,P,4,SC,,
10493,RZF,Solanum_vescum,Solanum,vescum,,48,P,4,SC,,
10494,EEG,Solanum_vescum,Solanum,vescum,,,,,,,
10495,EEG,Solanum_vescum,Solanum,vescum,,,,,,,
10496,EEG,Solanum_vescum,Solanum,vescum,,,,,,,
10497,EEG,Solanum_vescum,Solanum,vescum,,,,,,,
10498,RZF,Solanum_vespertilio,Solanum,vespertilio,,24,P,2,SC,,
10499,RZF,Solanum_vespertilio,Solanum,vespertilio,,24,P,2,SC,,
10500,EEG,Solanum_vespertilio,Solanum,vespertilio,,,,,,,
10501,EEG,Solanum_vespertilio,Solanum,vespertilio,,,,,,,
10502,EEG,Solanum_vespertilio,Solanum,vespertilio,,,,,,,
10503,EEG,Solanum_vespertilio,Solanum,vespertilio,,,,,,,
10504,EEG,Solanum_vespertilio,Solanum,vespertilio,,,,,,,
10505,EEG,Solanum_vespertilio,Solanum,vespertilio,,,,,,,
10506,EEG,Solanum_vespertilio,Solanum,vespertilio,,,,,,,
10507,RZF,Solanum_vestissimum,Solanum,vestissimum,,24,P,2,SC,,
10508,RZF,Solanum_vestissimum,Solanum,vestissimum,,24,P,2,SC,,
10509,RZF,Solanum_vestissimum,Solanum,vestissimum,,24,P,2,SC,,
10510,RZF,Solanum_vestissimum,Solanum,vestissimum,,24,P,2,SC,,
10511,RZF,Solanum_vestissimum,Solanum,vestissimum,,24,P,2,SC,,
10512,RZF,Solanum_vestissimum,Solanum,vestissimum,,72,P,6,SC,,
10513,EEG,Solanum_vestissimum,Solanum,vestissimum,,,,,,,
10514,EEG,Solanum_vestissimum,Solanum,vestissimum,,,,,,,
10515,EEG,Solanum_vestissimum,Solanum,vestissimum,,,,,,,
10516,EEG,Solanum_vestissimum,Solanum,vestissimum,,,,,,,
10517,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10518,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10519,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10520,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10521,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10522,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10523,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10524,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10525,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10526,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10527,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10528,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10529,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10530,RZF,Solanum_viarum,Solanum,viarum,,24,P,2,SC,,
10531,EEG,Solanum_viarum,Solanum,viarum,,,,,,,
10532,EEG,Solanum_viarum,Solanum,viarum,,,,,,,
10533,EEG,Solanum_viarum,Solanum,viarum,,,,,,,
10534,EEG,Solanum_viarum,Solanum,viarum,,,,,,,
10535,EEG,Solanum_viarum,Solanum,viarum,,,,,,,
10536,EEG,Solanum_viarum,Solanum,viarum,,,,,,,
10537,EEG,Solanum_vicinum,Solanum,vicinum,,,P,,SC,,
10538,EEG,Solanum_vidaurrei,Solanum,vidaurrei,,,,,,,
10539,EEG,Solanum_vidaurrei,Solanum,vidaurrei,,48,P,4,,,
10540,EEG,Solanum_vidaurrei,Solanum,vidaurrei,,24,P,2,,,
